ID,Type,UGS,Nom,Publié,"Mis en avant ?","Visibilité dans le catalogue","Description courte",Description,"Date de début de promo","Date de fin de promo","État de la TVA","Classe de TVA","En stock ?",Stock,"Montant de stock faible","Autoriser les commandes de produits en rupture ?","Vendre individuellement ?","Poids (kg)","Longueur (cm)","Largeur (cm)","Hauteur (cm)","Autoriser les avis clients ?","Note de commande","Tarif promo","Tarif régulier",Catégories,Étiquettes,"Classe d’expédition",Images,"Limite de téléchargement","Jours d’expiration du téléchargement",Parent,"Groupes de produits","Produits suggérés","Ventes croisées","URL externe","Libellé du bouton",Position
23393,simple,9431,"Les facéties de la francophonie",1,0,visible,,"<p>Nicole RICALENS-POURCHOT,  2009 <br />Un d<span id=""ContentPlaceHolder1_lbl_subtitle"">ictionnaire des mots et locutions courantes, familières et même voyoutes.</span></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Langue et langues",,,,,,,,,,,,0
23394,simple,9433,"L'Islam chi'ite:  Croyances et idéologies",1,0,visible,,"<p>Yann RICHARD, 1991<br />Comment cette religion de salut, devenu synonyme de violence,, a-t-elle pu servir d'idéologie pour une révolution?</p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
23395,simple,9435,"Les Linges de la nuit",1,0,visible,,"<p>Madeleine RIFFAUD,  1974<br />La vie quotidienne des aides-soignantes dans le milieu hospitalier. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
23396,simple,9437,"Seul, comme Franz Kafka",1,0,visible,,"<p>Marthe ROBERT,  1979<br />La judaïté de Kafka est traitée uniquement à travers les textes et c'est un va-et-vient constant de l'homme à l'oeuvre (l'un ""explique"" l'autre et inversement).</p>",,,taxable,,1,,,0,0,,,,,1,,,,Biographies,,,,,,,,,,,,0
23397,simple,9439,"Si ça vous amuse:  Chroniques de mes faits et méfaits",1,0,visible,,"<p>Michel ROCARD, 2010<br />Si ça vous amuse,  répondait Mitterand à son ministre,  lorsque celui ci lui présentait une idée incongrue...</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
23398,simple,9441,"Massada,  les guerriers de Dieu",1,0,visible,,"<p>Guy ROCHET,  1979<br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
23399,simple,9443,"Surfer la vie: Comment sur-vivre dans la société fluide",1,0,visible,,"<p>Joël de ROSNAY,  2012<br />Surfer la vie c'est comprendre que notre société devient fluide, fondée sur des rapports de flux plutôt que sur des rapports de force. Sur la nécessaire solidarité plutôt que sur l'individualisme. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
23400,simple,9445,"Le bonheur de séduire, l'art de réussir: savoir vivre aujourd'hui",1,0,visible,,"<p>Nadine de ROTHSCHILD, 2001<br />Comment ""savoir vivre""  au 21e siècle?  L'auteure nous livre ses secrets pour vivre heureux avec soi-même, en paix avec les autres et en accord avec le monde.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
23401,simple,9447,"Lacan, envers et contre tout",1,0,visible,,"<p>Élisabeth ROUDINESCO,  2011<br />La geste lacanienne, c’est une aventure intellectuelle et littéraire qui prônait liberté de parole et de mœurs, essor de toutes les émancipations (les femmes, les minorités, les homosexuels), espoir de changer la vie, l’école, la famille, le désir.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Philosophie,,,,,,,,,,,,0
23402,simple,9451,"L'homme qui prenait sa femme pour un chapeau et autres récits cliniques",1,0,visible,,"<p>Oliver SACKS,  1992<br />Description des affections les plus bizarres, celles qui atteignent un homme non seulement dans son corps, mais dans sa personnalité la plus intime et dans l'image qu'il a de lui-même.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
23403,simple,9453,"Le sang d'Israël",1,0,visible,,"<p>Michel SAINT-LOUP,  1970<br />""A Jérusalem se déroule actuellement un drame unique dans l'histoire des patries humaines! Un peuple qui n'en possèdait point d'autre que mythique, le peuple juif, cherche à s'implanter dans une terre abandonnée par lui au début de notre ére. Mais, dans le même temps, les populations chassées par la formation de l'Etat d'Israël, découvrent la réalité de la patrie charnelle.""  </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
23404,simple,9455,"La vie éclaircie",1,0,visible,,"<p>Danielle SALLENAVE, 2011<br />Un livre qui parle de son enfance, sa formation - elle est normalienne et agrégée de lettres classiques - ses rencontres, sa passion pour le théâtre et  les voyages.. et aussi beaucoup de Proust.  </p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
23405,simple,9457,"L’Éthique de la dette",1,0,visible,,"<p>Nathalie SARTOU-LAJUS, 2012<br />Entre l’oubli de la dette et le blocage sur la dette impayable, il est urgent pour nos sociétés d’apprécier le juste sens de la dette, capable de relier les hommes entre eux et d’ouvrir l’avenir.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Droit - Economie",,,,,,,,,,,,0
23406,simple,9459,"Visiter Versailles",1,0,visible,,"Béatrix SAULE,  2010\nUne visite guidée par Mme Saule,  conservateur en chef du château.",,,taxable,,1,,,0,0,,,,,1,,,,"Arts - Culture",,,,,,,,,,,,0
23407,simple,9461,"Images de la vieillesse dans la France contemporaine",1,0,visible,,"<p>Yannick SAUVEUR,  2013<br />Sous-titre:  Ambiguïtés du discours et réalités sociales.<br />Alors que l'on se réjouit de la vie toujours plus longue, la société contemporaine a une véritable répulsion pour elle, et surtout craint la dépendance. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
23408,simple,9463,"L'art d'être heureux",1,0,visible,,"<p>Arthur SCHOPENHAUER,  édité par Franco VOLPI, 2004<br />Schopenhauer le pessimiste, qui ne croit pas au bonheur, nous invite à la lucidité pour contrer au mieux l'ennui et les désagréments de la vie. On ne peut pas être heureux ! Certes, mais on peut éviter la souffrance, et c'est déjà beaucoup.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Philosophie,,,,,,,,,,,,0
23409,simple,9465,"Repenser l'inégalité",1,0,visible,,"<p>Amartya SEN,  2000<br />Comment lutter efficacement contre le retour - massif - des inégalités sociales, sans retomber dans l'ornière d'un égalitarisme abstrait dont toute l'histoire du siècle a montré les dangers ?</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
23410,simple,9467,"Petite Poucette",1,0,visible,,"Michel SERRES,  2012\nDe l’essor des nouvelles technologies, un nouvel humain est né et une nouvelle manière de vivre ensemble.",,,taxable,,1,,,0,0,,,,,1,,,,Philosophie,,,,,,,,,,,,0
23411,simple,9469,"Historiquement incorrect",1,0,visible,,"<p>Jean SEVILLIA, 2011<br />L'auteur se met de nouveau en travers de ce passé qui ne passe pas, ou si mal, qu’on le met sous cloche, l’ignore ou le triture à l’aune des préjugés, des obsessions et des <i>« tabous du moment ».</i></p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
23412,simple,9471,"Rebondissements dans l'affaire Lafarge",1,0,visible,,"<p>Chantal SOBIENIAK, 2010<br />L'affaire Lafarge (1840) demeure aujourd'hui l'une des plus grandes énigmes de l'histoire judiciaire. Toujours la question se pose : accusée de l'assassinat par empoisonnement de son époux, Charles Pouch-Lafarge, Marie Capelle était-elle coupable ou innocente ?</p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
23413,simple,9473,"Comprendre l'Empire",1,0,visible,,"<p>Alain SORAL, 2011<br />Sous-titre:  Demain la gouvernance globale ou la révolte des Nations ?<br />L'auteur démontre et retrace « le parcours historique d'une domination oligarchique engagé depuis plus de deux siècles en Occident. »</p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
23414,simple,9475,"Portrait de l'artiste en saltimbanque",1,0,visible,,"<p>Jean STAROBINSKI, 2004<br /><em>""Depuis le romantisme, le bouffon, le saltimbanque et le clown, ont été les images hyberboliques et volontairement déformantes que les artistes se sont plu à donner d'eux-mêmes et de la condition même de l'art.""</em></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Arts - Culture",,,,,,,,,,,,0
23415,simple,9477,"La Flamme et la Cendre",1,0,visible,,"<p>Dominique STRAUSS-KAHN, 2002<br />L'ex-directeur du FMI s'interroge sur les racines du socialisme et partage son envie de le développer de manière moderne.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
23416,simple,9479,"Curé.. mais catholique",1,0,visible,,"<p>Abbé Philippe SULMONT,  1984</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
23417,simple,9481,"La Honte: Psychanalyse d'un lien social",1,0,visible,,"<p>Serge TISSERON,  1992<br /> Analysant les approches psychanalytiques de ce sentiment rarement reconnu comme tel parce que travesti en d'autres sentiments comme la résignation, la confusion, la culpabilité, ce livre montre comment, à côté des hontes paralysantes et déstructurantes, il existe des hontes positives et structurantes. <br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
23418,simple,9483,"Sur l'Algérie",1,0,visible,,"<p>Alexis de TOCQUEVILLE, 1847<br />Entre 1841 et 1846, Tocqueville parcourt le pays, visite les villages, et rencontre les principaux acteurs français sur le terrain. Dans les textes relatifs à ces voyages, Tocqueville se prononce pour la colonisation, quel que soit son prix : razzias et tribunaux d'exception lui paraissent en effet relever du droit de la guerre. </p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
23419,simple,9484,"Lire « Mémoires d'Hadrien » de Marguerite Yourcenar",1,0,visible,,"<p>Alain TROUVÉ, 2014<br />Une étude de cette autobiographie fictive  qui se situe délibérément à la frontière du réel et de la fiction.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
23420,simple,9487,"Le bal des aveugles",1,0,visible,,"<p>Michel TURIN,  2015<br />Économistes, financiers, ministres… les experts n’ont rien vu venir, et pourtant ils continuent de nous asséner leurs prévisions avec un aplomb incroyable. Plus grave encore, ils persistent dans l’erreur.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Economie- Finance",,,,,,,,,,,,0
23421,simple,9490,"La machine de Turing",1,0,visible,,"<p>Alan TURING et Jean-Yves GIRARD,  1999<br />Deux commentaires critiques du logicien Jean-Yves Girard replacent dans son contexte la pensée de Turing et montrent comment elle anticipe la révolution informatique de notre siècle. <br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,Technologies,,,,,,,,,,,,0
23422,simple,9492,"Contre Guénon",1,0,visible,,"<p>Jean van WIN,  2010 <br />Un pamphlet qui a pour but de mettre en évidence la nocivité de la  pensée de René Guénon, par rap- port aux valeurs qui sont celles de la franc-maçonnerie d’obédience libérale.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
23423,simple,9494,"De sabres et d'utopies. Visions d'Amérique latine",1,0,visible,,"<p>Mario VARGAS LLOSA,  2011<br />Une série d'articles et d'essais qui décrivent le parcours politique et intellectuel du romancier péruvien depuis le début des années soixante – l’époque de son engagement marxiste – jusqu’en 2009. </p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
23424,simple,9496,"Vivre le Christianisme",1,0,visible,,"<p>Père François VARILLON,  2002<br />L'Humilité de Dieu et La Souffrance de Dieu ont été réunis en un volume unique.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
23425,simple,9498,"Un samouraï d'Occident: le bréviaire des insoumis",1,0,visible,,"<p>Dominique VENNER,  2013<br />Devant le vide sous nos pieds, la voracité démente du système financier, les menaces d’un conflit de civilisation sur notre sol, ce “Bréviaire” propose de réveiller notre mémoire et d’ouvrir des pistes neuves pour penser, vivre et agir autrement, permettre à chacun de se reconstruire dans la fidélité à des modèles supérieurs. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
23426,simple,9500,"Ces écoles qui rendent nos enfants heureux",1,0,visible,,"<p>Antonella VERDIANI,<br />Sous-titre:  Pédagogies et méthodes pour éduquer à la joie<br />Un tour d’horizon de toutes les initiatives éducatives innovantes, tout en détaillant la spécificité et l’originalité de chacune d’entre elles.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Divers,,,,,,,,,,,,0
23427,simple,9502,"Petite philosophie pour vaincre les jours tristes",1,0,visible,,"<p>Bertrand VERGELY,  2009<br />Une petite leçon de philosophie pour dire t que chaque obstacle dans la vie peut être une occasion d'avancer et qu'il faut prendre la vie avec philosophie et cheminer vers le bonheur!</p>",,,taxable,,1,,,0,0,,,,,1,,,,Philosophie,,,,,,,,,,,,0
23428,simple,9504,"Où allons-nous vivre demain ?",1,0,visible,,"<p>Alfred VIDAL-MADJAR,  2009<br />La croissance exponentielle de la population - conjuguée à la limitation de nos ressources - va rendre tôt ou tard notre Terre invivable. Il va falloir quitter notre belle planète bleue ! En se basant sur les connaissances scientifiques, et notamment astrophysiques actuelles, l'astrophysicien va élaborer plusieurs scénarios plausible...</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
23429,simple,9506,"Légume vert",1,0,visible,,"<p>Philippe VIGAND,  2011<br />Un livre vif et plein d'humour dont l'auteur est atteint du locked-in syndrome.  Privé de l'usage de la parole, il ne peut s'exprimer que par battements de paupières. Le handicap est (très) lourd, mais le cerveau intact, l'esprit vif, le regard aigu, l'humour corrosif...</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
23430,simple,9508,"La femme éternelle",1,0,visible,,"<p>Gertrud von LE FORT,  2008<br />Inspiré  par son amie Edith Stein, moniale déportée, un hymne à la femme dans ses trois conditions temporelles, de célibataire, de mère et d'épouse, et une réflexion sur la nature du couple et du mariage.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
23431,simple,9510,"Sens unique",1,0,visible,,"<p>Walter BENJAMIN,  2013<br />Deux textes : Enfance berlinoise, évocation et souvenirs d'enfance et de jeunesse, parus dans les journaux en 1933 et 1935 et Sens unique, publié en 1928</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
23432,simple,9512,"Une logique de la communication",1,0,visible,,"<p>Paul WATZLAWICK,  Janet Helmick BEAVIN et Donald de AVILA JACKSON, <br />Etude de cas de pathologie de la communication par des chercheurs de Palo Alto.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
23433,simple,9532,"Ce pays qui te ressemble",1,0,visible,,"<p>Tobie NATHAN,  2015<br />Cette saga aux couleurs du soleil millénaire dit tout de l'Egypte.  C'est la chute du monde ancien et la naissance du monde moderne,  pris entre dieux et diables.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
23434,simple,9535,"L'orchestre rouge",1,0,visible,,"<p>Gilles PERRAULT,  1992<br />Désormais légendaire,  l'Orchestre Rouge fut le réseau de renseignement le plus efficace de la Deuxième Guerre Mondiale.  Publié en 1967, le livre fut traduit en 19 langues et porté à l'écran par J. Rouffio avec Cl.  Brasseur dans le rôle du Grand Chef.  Cette édition, revue et augmentée,  intègre tous les témoignages et documents rassemblés au cours des dernières années.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
23435,simple,9548,"Conversations ordinaires",1,0,visible,,"<p>Donald Woods WINNICOTT,  1988<br />Articles parus dans des revues non spécialisées, des causeries prononcées devant des médecins ou des professeurs de mathématiques, des travailleurs sociaux ou des féministes par le pédiatre, psychiatre et psychanalyste britannique (1896-1971)</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
23436,simple,9550,"A la rencontre des personnes de la rue : Aux captifs, la libération",1,0,visible,,"<p>Jean-Guilhem XERRI,  2007<br />Entretiens avec  Pierre-Olivier Boiton, préface Jean-Marie Lustiger.<br />Espérons qu'il y aura des hommes et des femmes qui diront non à tout fatalisme pour se réjouir d'un véritable avenir !</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
23437,simple,9554,"Les yeux ouverts",1,0,visible,,"<p>Marguerite YOURCENAR  1981<br />Entretiens avec Mathieu GALEY.   Itinéraire d'une existence voyageuse et mouvementée, de son enfance flamande, avant la guerre de 1914, auprès d'un père d'exception, jusqu'à sa retraite des Monts-Déserts, aux États-Unis.   </p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
23438,simple,9556,"Disparues: Que sont-elles devenues ?",1,0,visible,,"<p>Karl ZÉRO,  2014<br />Où est passée la petite Maddie McCann, fillette anglaise de 4 ans disparue en Algarve ? Qui a kidnappé Estelle Mouzin ? Quel assassin a imaginé, autour de la dépouille d'Anaïs Marcelli, ce curieux mausolée ?</p>",,,taxable,,1,,,0,0,,,,,1,,,,Divers,,,,,,,,,,,,0
23439,simple,9558,"3 euros par jour",1,0,visible,,"<p>Nelly ZIN, 2010<br />Mère-célibataire de la région parisienne, Nelly fait partie de ceux que l'on appelle « les nouveaux pauvres ». Et pourtant rien ne prédestinait cette jeune femme munie d'un bac pro de secrétariat à être obligée de pousser les portes d'une banque alimentaire pour pouvoir nourrir sa famille.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
23440,simple,9560,"L'homme semence",1,0,visible,,"<p>Violette AILHAUD, 1919<br /><em>""J'ai décidé de raconter ce qui s'est passé après l'hiver de 1852 parce que, pour la seconde fois en moins de 70 ans, notre village vient de perdre tous ses hommes sans exception. Le dernier est mort le jour de l'Armistice, le 11 novembre dernier.""</em></p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
23441,simple,9562,"Les femmes dans la Grande Guerre",1,0,visible,,"<p>Chantal ANTIER,  2011<br />Peut-on évoquer la vie quotidienne des femmes dans la Grande Guerre alors qu’au fur et à mesure des recherches, apparaissent des figures et des « vies quotidiennes » si différentes selon les lieux de résidence, les actions et rôles de chacune, le poids de leur destin, de celui de leurs maris, compagnons ou fils ?</p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
